Date,Close,Open,High,Low,Vol.,Change %
2009-10-16,"5,142.15","5,108.65","5,149.65","5,093.2",208.18M,0.65%
2009-10-17,"5,141.8","5,159.35","5,176.8","5,124.25",41.29M,-0.01%
2009-10-20,"5,114.45","5,145.6","5,181.95","5,102.65",199.62M,-0.53%
2009-10-21,"5,063.6","5,114.85","5,117.45","5,051.65",206.63M,-0.99%
2009-10-22,"4,988.6","5,063.35","5,064.25","4,968.45",219.15M,-1.48%
2009-10-23,"4,997.05","4,986.55","5,054.95","4,983.25",223.34M,0.17%
2009-10-26,"4,970.9","4,997.15","5,033.75","4,961.35",201.76M,-0.52%
2009-10-27,"4,846.7","4,970.55","4,970.55","4,829.5",324.13M,-2.50%
2009-10-28,"4,826.15","4,846.55","4,867","4,784.1",291.61M,-0.42%
2009-10-29,"4,750.55","4,826.1","4,826.1","4,738.4",354.05M,-1.57%
2009-10-30,"4,711.7","4,751.1","4,853.65","4,687.5",321.18M,-0.82%
2009-11-03,"4,563.9","4,712.25","4,729.85","4,538.5",319.39M,-3.14%
2009-11-04,"4,710.8","4,567.3","4,717.8","4,565",342.88M,3.22%
2009-11-05,"4,765.55","4,711.65","4,776.35","4,610.6",337.19M,1.16%
2009-11-06,"4,796.15","4,767.5","4,836.2","4,764.85",279.50M,0.64%
2009-11-09,"4,898.4","4,796.15","4,905.25","4,789.9",242.56M,2.13%
2009-11-10,"4,881.7","4,898.9","4,947.7","4,860.1",273.28M,-0.34%
2009-11-11,"5,003.95","4,882.3","5,016.7","4,870.05",251.12M,2.50%
2009-11-12,"4,952.65","5,004.4","5,014.4","4,924.75",282.05M,-1.03%
2009-11-13,"4,998.95","4,952.35","5,017.9","4,942.65",217.42M,0.93%
2009-11-16,"5,058.05","4,996.5","5,073.2","4,994",218.55M,1.18%
2009-11-17,"5,062.25","5,058.95","5,074","5,010.15",211.03M,0.08%
2009-11-18,"5,054.7","5,061.5","5,079.3","5,041.65",204.35M,-0.15%
2009-11-19,"4,989","5,043.95","5,053.45","4,963.7",286.20M,-1.30%
2009-11-20,"5,052.45","4,988.75","5,063.3","4,932.8",289.28M,1.27%
2009-11-23,"5,103.55","5,052.95","5,113.1","5,052.1",193.88M,1.01%
2009-11-24,"5,090.55","5,105","5,112.85","5,053.5",201.32M,-0.25%
2009-11-25,"5,108.15","5,091.55","5,138","5,078.35",185.17M,0.35%
2009-11-26,"5,005.55","5,116.45","5,116.45","4,986.05",250.07M,-2.01%
2009-11-27,"4,941.75","5,005.05","5,005.05","4,806.7",304.96M,-1.27%
2009-11-30,"5,032.7","4,942.25","5,066.35","4,942.25",299.57M,1.84%
2009-12-01,"5,122","5,039.7","5,130.35","5,038.85",301.88M,1.77%
2009-12-02,"5,123.25","5,122.75","5,161.75","5,111.75",284.76M,0.02%
2009-12-03,"5,131.7","5,124.55","5,181","5,106.6",225.73M,0.16%
2009-12-04,"5,108.9","5,131.7","5,161.8","5,081.85",207.47M,-0.44%
2009-12-07,"5,066.7","5,108.85","5,131.3","5,051.55",213.12M,-0.83%
2009-12-08,"5,147.95","5,068.55","5,152.55","5,058.9",222.74M,1.60%
2009-12-09,"5,112","5,147.65","5,147.65","5,090.6",240.04M,-0.70%
2009-12-10,"5,134.65","5,112.4","5,146.45","5,084.65",212.78M,0.44%
2009-12-11,"5,117.3","5,136.05","5,182.55","5,088.4",207.03M,-0.34%
2009-12-14,"5,105.7","5,117.45","5,156.7","5,090.15",171.68M,-0.23%
2009-12-15,"5,033.05","5,105.75","5,129.45","5,018.25",198.96M,-1.42%
2009-12-16,"5,042.05","5,032.95","5,067.25","5,001.8",202.11M,0.18%
2009-12-17,"5,041.75","5,046.65","5,064.2","5,013.15",219.46M,-0.01%
2009-12-18,"4,987.7","5,042","5,043.4","4,979.05",199.33M,-1.07%
2009-12-21,"4,952.6","4,983.65","4,997.85","4,943.95",168.16M,-0.70%
2009-12-22,"4,985.85","4,953.35","4,997.3","4,953.35",164.38M,0.67%
2009-12-23,"5,144.6","4,990.05","5,150.6","4,990.05",250.73M,3.18%
2009-12-24,"5,178.4","5,144.8","5,197.9","5,129.05",202.18M,0.66%
2009-12-29,"5,187.95","5,180.75","5,214.6","5,175.85",160.53M,0.18%
2009-12-30,"5,169.45","5,188.75","5,197.05","5,160.1",147.55M,-0.36%
2009-12-31,"5,201.05","5,171.2","5,221.85","5,168.75",188.09M,0.61%
2010-01-04,"5,232.2","5,200.9","5,238.45","5,167.1",148.65M,0.60%
2010-01-05,"5,277.9","5,277.15","5,288.35","5,242.4",240.84M,0.87%
2010-01-06,"5,281.8","5,278.15","5,310.85","5,260.05",216.15M,0.07%
2010-01-07,"5,263.1","5,281.8","5,302.55","5,244.75",181.25M,-0.35%
2010-01-08,"5,244.75","5,264.25","5,276.75","5,234.7",201.91M,-0.35%
2010-01-11,"5,249.4","5,263.8","5,287.2","5,227.8",238.01M,0.09%
2010-01-12,"5,210.4","5,251.1","5,300.5","5,200.95",206.75M,-0.74%
2010-01-13,"5,233.95","5,212.6","5,239.2","5,169.55",200.78M,0.45%
2010-01-14,"5,259.9","5,234.5","5,272.85","5,232.5",171.28M,0.50%
2010-01-15,"5,252.2","5,259.9","5,279.85","5,242.45",167.24M,-0.15%
2010-01-18,"5,274.85","5,253.65","5,292.5","5,228.95",153.69M,0.43%
2010-01-19,"5,225.65","5,274.2","5,287.8","5,218.65",141.42M,-0.93%
2010-01-20,"5,221.7","5,226.1","5,256.7","5,201.4",167.87M,-0.08%
2010-01-21,"5,094.15","5,220.2","5,220.35","5,085.45",190.01M,-2.44%
2010-01-22,"5,036","5,094.15","5,094.15","4,954.85",270.25M,-1.14%
2010-01-25,"5,007.9","5,034.55","5,035.7","4,983.05",166.40M,-0.56%
2010-01-27,"4,853.1","5,008.5","5,008.5","4,833.05",274.77M,-3.09%
2010-01-28,"4,867.25","4,863","4,929.9","4,824.95",275.87M,0.29%
2010-01-29,"4,882.05","4,866.15","4,893.7","4,766",265.19M,0.30%
2010-02-01,"4,899.7","4,882.05","4,918.8","4,827.15",226.82M,0.36%
2010-02-02,"4,830.1","4,907.85","4,951.15","4,814.1",235.09M,-1.42%
2010-02-03,"4,931.85","4,831","4,949.15","4,831",163.10M,2.11%
2010-02-04,"4,845.35","4,931.3","4,931.3","4,832.35",167.82M,-1.75%
2010-02-05,"4,718.65","4,819.65","4,827","4,692.35",222.36M,-2.61%
2010-02-06,"4,757.25","4,712.75","4,768.15","4,712.75",22.09M,0.82%
2010-02-08,"4,760.4","4,755.35","4,799.05","4,675.4",205.36M,0.07%
2010-02-09,"4,792.65","4,760.55","4,810.4","4,739.35",175.45M,0.68%
2010-02-10,"4,757.2","4,793","4,826.85","4,748.1",185.05M,-0.74%
2010-02-11,"4,826.85","4,757.25","4,843.8","4,757.25",142.64M,1.46%
2010-02-15,"4,801.95","4,827.9","4,845.6","4,783.9",153.76M,-0.52%
2010-02-16,"4,855.75","4,801.8","4,880","4,791.35",156.01M,1.12%
2010-02-17,"4,914","4,858.65","4,929.7","4,857.6",176.50M,1.20%
2010-02-18,"4,887.75","4,915.1","4,922.05","4,873.7",193.51M,-0.53%
2010-02-19,"4,844.9","4,887.3","4,887.3","4,805.55",194.31M,-0.88%
2010-02-22,"4,856.4","4,849.35","4,912.05","4,845.9",149.36M,0.24%
2010-02-23,"4,870.05","4,856.6","4,884.1","4,833.15",129.23M,0.28%
2010-02-24,"4,858.6","4,869.55","4,880.55","4,834.65",141.21M,-0.24%
2010-02-25,"4,859.75","4,859","4,880.15","4,835.6",179.44M,0.02%
2010-02-26,"4,922.3","4,858.5","4,992","4,858.45",341.14M,1.29%
2010-03-02,"5,017","4,935.6","5,029.45","4,935.35",233.13M,1.92%
2010-03-03,"5,088.1","5,015.8","5,093.25","5,015.1",191.79M,1.42%
2010-03-04,"5,080.25","5,096.95","5,096.95","5,049",205.10M,-0.15%
2010-03-05,"5,088.7","5,080.55","5,118.65","5,068.05",209.60M,0.17%
2010-03-08,"5,124","5,092.15","5,147.1","5,092.15",188.57M,0.69%
2010-03-09,"5,101.5","5,121.05","5,131.8","5,094.35",158.74M,-0.44%
2010-03-10,"5,116.25","5,101.6","5,137.4","5,092.05",167.18M,0.29%
2010-03-11,"5,133.4","5,116.35","5,152.6","5,102.1",155.70M,0.34%
2010-03-12,"5,137","5,131.8","5,158.1","5,122.1",152.56M,0.07%
2010-03-15,"5,128.9","5,134.45","5,151.05","5,101.2",134.88M,-0.16%
2010-03-16,"5,198.1","5,128.95","5,209.25","5,125.7",120.69M,1.35%
2010-03-17,"5,231.9","5,198.45","5,260.5","5,177.15",169.77M,0.65%
2010-03-18,"5,245.9","5,232.55","5,255.65","5,214.4",160.34M,0.27%
2010-03-19,"5,262.8","5,246.8","5,269.95","5,237.1",136.87M,0.32%
2010-03-22,"5,205.2","5,260.95","5,260.95","5,187.05",130.04M,-1.09%
2010-03-23,"5,225.3","5,205.85","5,243.6","5,193.4",146.48M,0.39%
2010-03-25,"5,260.4","5,225.3","5,267.3","5,202.95",207.84M,0.67%
2010-03-26,"5,282","5,260.55","5,293.75","5,260.55",140.97M,0.41%
2010-03-29,"5,302.85","5,283.9","5,329.55","5,242.15",132.19M,0.39%
2010-03-30,"5,262.45","5,302.95","5,325","5,251.35",133.48M,-0.76%
2010-03-31,"5,249.1","5,260.4","5,293.9","5,235.15",147.62M,-0.25%
2010-04-01,"5,290.5","5,249.2","5,298.6","5,249.2",127.77M,0.79%
2010-04-05,"5,368.4","5,291.4","5,377.55","5,291.4",132.42M,1.47%
2010-04-06,"5,366","5,369.65","5,388.65","5,351.7",147.05M,-0.04%
2010-04-07,"5,374.65","5,365.7","5,399.65","5,345.05",166.79M,0.16%
2010-04-08,"5,304.45","5,376.3","5,383.65","5,290.25",156.58M,-1.31%
2010-04-09,"5,361.75","5,302.4","5,377.45","5,302.25",154.50M,1.08%
2010-04-12,"5,339.7","5,354.15","5,382.15","5,324.9",134.90M,-0.41%
2010-04-13,"5,322.95","5,340.85","5,356.5","5,301.7",126.58M,-0.31%
2010-04-15,"5,273.6","5,323.3","5,373.15","5,265.3",195.01M,-0.93%
2010-04-16,"5,262.6","5,273.4","5,283.05","5,237.55",151.01M,-0.21%
2010-04-19,"5,203.65","5,279.05","5,279.05","5,160.9",155.32M,-1.12%
2010-04-20,"5,230.1","5,208.3","5,257.25","5,208.3",199.48M,0.51%
2010-04-21,"5,244.9","5,230.3","5,266.3","5,230.3",196.90M,0.28%
2010-04-22,"5,269.35","5,248.6","5,331.8","5,221.1",180.29M,0.47%
2010-04-23,"5,304.1","5,269.65","5,311.05","5,269.65",154.12M,0.66%
2010-04-26,"5,322.45","5,299.35","5,342.35","5,299.35",127.02M,0.35%
2010-04-27,"5,308.35","5,322.1","5,330.55","5,301.4",144.43M,-0.26%
2010-04-28,"5,215.45","5,308.2","5,308.25","5,202.45",178.64M,-1.75%
2010-04-29,"5,254.15","5,215.25","5,264.75","5,214.8",171.68M,0.74%
2010-04-30,"5,278","5,254.2","5,294.8","5,254.2",152.50M,0.45%
2010-05-03,"5,222.75","5,278.4","5,278.7","5,210.05",111.45M,-1.05%
2010-05-04,"5,148.5","5,223.9","5,250.15","5,134.85",145.54M,-1.42%
2010-05-05,"5,124.9","5,148.35","5,148.35","5,056.5",207.68M,-0.46%
2010-05-06,"5,090.85","5,124.4","5,124.9","5,037.75",192.11M,-0.66%
2010-05-07,"5,018.05","5,072.3","5,085.65","4,984.6",233.35M,-1.43%
2010-05-10,"5,193.6","5,026.6","5,203.3","5,026.6",191.63M,3.50%
2010-05-11,"5,136.15","5,189.75","5,206.7","5,126.5",168.75M,-1.11%
2010-05-12,"5,156.65","5,133.75","5,172.85","5,098.8",187.11M,0.40%
2010-05-13,"5,178.9","5,157.55","5,212.7","5,147.95",179.38M,0.43%
2010-05-14,"5,093.5","5,180.55","5,192.75","5,070.95",144.38M,-1.65%
2010-05-17,"5,059.9","5,093.9","5,094.55","4,966.25",169.31M,-0.66%
2010-05-18,"5,066.2","5,059.55","5,105.2","5,024.25",137.03M,0.12%
2010-05-19,"4,919.65","5,065.1","5,065.1","4,908.15",212.95M,-2.89%
2010-05-20,"4,947.6","4,924.3","4,980.25","4,924.3",197.30M,0.57%
2010-05-21,"4,931.15","4,946.7","4,946.7","4,842.3",230.48M,-0.33%
2010-05-24,"4,943.95","4,944.3","5,029.55","4,923.45",184.42M,0.26%
2010-05-25,"4,806.75","4,945.3","4,946.6","4,786.45",198.19M,-2.78%
2010-05-26,"4,917.4","4,807.3","4,925.45","4,807.3",221.98M,2.30%
2010-05-27,"5,003.1","4,915.15","5,016.6","4,897.6",238.53M,1.74%
2010-05-28,"5,066.55","5,005.6","5,077.25","5,005.6",188.07M,1.27%
2010-05-31,"5,086.3","5,076.1","5,097.6","5,038.55",179.56M,0.39%
2010-06-01,"4,970.2","5,086.25","5,086.95","4,961.05",183.23M,-2.28%
2010-06-02,"5,019.85","4,970.75","5,031.2","4,967.05",217.93M,1.00%
2010-06-03,"5,110.5","5,020.15","5,125.7","5,020.15",174.61M,1.81%
2010-06-04,"5,135.5","5,112.6","5,147.9","5,091.6",174.56M,0.49%
2010-06-07,"5,034","5,132.95","5,132.95","5,004.25",175.61M,-1.98%
2010-06-08,"4,987.1","5,036.7","5,071.35","4,967.3",180.66M,-0.93%
2010-06-09,"5,000.3","4,985.05","5,050.6","4,980.1",199.91M,0.26%
2010-06-10,"5,078.6","4,999.6","5,085.2","4,997.6",176.85M,1.57%
2010-06-11,"5,119.35","5,078.75","5,139.05","5,078.75",198.34M,0.80%
2010-06-14,"5,197.7","5,120.15","5,201.25","5,120.15",158.83M,1.53%
2010-06-15,"5,222.35","5,201.3","5,231.45","5,171.05",218.93M,0.47%
2010-06-16,"5,233.35","5,225.05","5,255.65","5,214.9",203.73M,0.21%
2010-06-17,"5,274.85","5,233.65","5,285.55","5,206.55",189.95M,0.79%
2010-06-18,"5,262.6","5,274.95","5,302.3","5,245.5",205.20M,-0.23%
2010-06-21,"5,353.3","5,266.5","5,366.75","5,266.5",186.20M,1.72%
2010-06-22,"5,316.55","5,353.95","5,354.35","5,311.05",162.04M,-0.69%
2010-06-23,"5,323.15","5,316.15","5,333.3","5,288.15",150.16M,0.12%
2010-06-24,"5,320.6","5,323.25","5,348.3","5,284.55",218.79M,-0.05%
2010-06-25,"5,269.05","5,320.5","5,320.5","5,259.9",164.97M,-0.97%
2010-06-28,"5,333.5","5,271.1","5,339.45","5,270.75",154.14M,1.22%
2010-06-29,"5,256.15","5,333.55","5,334.15","5,235.8",158.72M,-1.45%
2010-06-30,"5,312.5","5,254.25","5,320.35","5,210",183.72M,1.07%
2010-07-01,"5,251.4","5,312.05","5,312.55","5,232.1",141.43M,-1.15%
2010-07-02,"5,237.1","5,251.25","5,277.25","5,225.6",149.98M,-0.27%
2010-07-05,"5,235.9","5,237","5,252.75","5,225.85",100.62M,-0.02%
2010-07-06,"5,289.05","5,236.1","5,297.45","5,231.5",115.51M,1.02%
2010-07-07,"5,241.1","5,293.1","5,296.75","5,233.45",132.39M,-0.91%
2010-07-08,"5,296.85","5,242","5,320.5","5,242",127.30M,1.06%
2010-07-09,"5,352.45","5,297.2","5,359.05","5,297.2",216.66M,1.05%
2010-07-12,"5,383","5,352.25","5,402.7","5,351.6",189.50M,0.57%
2010-07-13,"5,400.65","5,370.2","5,406.2","5,357.85",226.05M,0.33%
2010-07-14,"5,386.15","5,402","5,453.45","5,371.7",211.04M,-0.27%
2010-07-15,"5,378.75","5,387.1","5,399.2","5,360.6",155.12M,-0.14%
2010-07-16,"5,393.9","5,376.65","5,401.35","5,374.4",143.22M,0.28%
2010-07-19,"5,386.45","5,392.7","5,409.1","5,361.5",116.59M,-0.14%
2010-07-20,"5,368","5,387","5,416.45","5,353.6",121.63M,-0.34%
2010-07-21,"5,399.35","5,368.85","5,409.1","5,368.85",122.86M,0.58%
2010-07-22,"5,441.95","5,399.15","5,447.15","5,372.2",156.00M,0.79%
2010-07-23,"5,449.1","5,441.9","5,477.5","5,435.15",165.93M,0.13%
2010-07-26,"5,418.6","5,446.55","5,466.25","5,409.2",147.33M,-0.56%
2010-07-27,"5,430.6","5,420.2","5,450.95","5,407.2",155.31M,0.22%
2010-07-28,"5,397.55","5,436.1","5,447.85","5,386.25",146.94M,-0.61%
2010-07-29,"5,408.9","5,397.85","5,415.85","5,381.55",162.31M,0.21%
2010-07-30,"5,367.6","5,408.4","5,413.25","5,349.2",131.80M,-0.76%
2010-08-02,"5,431.65","5,369.55","5,438.85","5,351.3",104.23M,1.19%
2010-08-03,"5,439.55","5,432.5","5,459.2","5,426.4",130.73M,0.15%
2010-08-04,"5,467.85","5,441.35","5,481.9","5,428.4",120.78M,0.52%
2010-08-05,"5,447.1","5,470.15","5,487.15","5,443.1",129.64M,-0.38%
2010-08-06,"5,439.25","5,448.25","5,471.9","5,431.35",116.67M,-0.14%
2010-08-09,"5,486.15","5,439.8","5,492.3","5,433.25",137.00M,0.86%
2010-08-10,"5,460.7","5,486.8","5,491.45","5,445.35",164.22M,-0.46%
2010-08-11,"5,420.6","5,460.7","5,474.6","5,412",174.63M,-0.73%
2010-08-12,"5,416.45","5,418.7","5,431.1","5,372.45",172.04M,-0.08%
2010-08-13,"5,452.1","5,420.65","5,476.5","5,415.5",154.91M,0.66%
2010-08-16,"5,418.3","5,452.1","5,465.25","5,397.4",189.45M,-0.62%
2010-08-17,"5,414.15","5,422.15","5,443.55","5,408.8",138.28M,-0.08%
2010-08-18,"5,479.15","5,416.25","5,487.95","5,416.25",154.25M,1.20%
2010-08-19,"5,540.2","5,478.25","5,544.7","5,478.1",167.74M,1.11%
2010-08-20,"5,530.65","5,540.8","5,546.6","5,513.35",144.07M,-0.17%
2010-08-23,"5,543.5","5,531.15","5,549.8","5,519.4",118.74M,0.23%
2010-08-24,"5,505.1","5,541.1","5,547.25","5,488.45",139.15M,-0.69%
2010-08-25,"5,462.35","5,505.3","5,506.15","5,452.55",157.76M,-0.78%
2010-08-26,"5,477.9","5,462.1","5,486.55","5,454.7",186.38M,0.28%
2010-08-27,"5,408.7","5,489.6","5,495.2","5,391.95",142.33M,-1.26%
2010-08-30,"5,415.45","5,408.9","5,469","5,390.35",113.84M,0.12%
2010-08-31,"5,402.4","5,413.55","5,413.9","5,348.9",157.13M,-0.24%
2010-09-01,"5,471.85","5,403.05","5,478.6","5,403.05",144.23M,1.29%
2010-09-02,"5,486.15","5,471.9","5,513.95","5,471.85",159.67M,0.26%
2010-09-03,"5,479.4","5,486.3","5,510.4","5,473.65",146.81M,-0.12%
2010-09-06,"5,576.95","5,479.55","5,589.4","5,479.55",158.94M,1.78%
2010-09-07,"5,604","5,575.9","5,625.5","5,571.65",177.48M,0.49%
2010-09-08,"5,607.85","5,604.25","5,625.3","5,567.75",135.33M,0.07%
2010-09-09,"5,640.05","5,608.3","5,647.45","5,608.1",138.06M,0.57%
2010-09-13,"5,760","5,639.2","5,770.6","5,639.2",152.80M,2.13%
2010-09-14,"5,795.55","5,760.3","5,838.45","5,760.3",188.43M,0.62%
2010-09-15,"5,860.95","5,795.25","5,869.45","5,792.2",187.21M,1.13%
2010-09-16,"5,828.7","5,861.1","5,901.65","5,815.8",192.47M,-0.55%
2010-09-17,"5,884.95","5,828.7","5,898.4","5,828.7",211.38M,0.97%
2010-09-20,"5,980.45","5,885.05","5,989.5","5,885.05",193.48M,1.62%
2010-09-21,"6,009.05","5,980.5","6,032.8","5,961.85",200.95M,0.48%
2010-09-22,"5,991","6,008.4","6,037.4","5,946.45",170.15M,-0.30%
2010-09-23,"5,959.55","5,991.05","6,006.8","5,932.4",135.58M,-0.52%
2010-09-24,"6,018.3","5,959.45","6,029.1","5,951.2",176.46M,0.99%
2010-09-27,"6,035.65","6,018.3","6,073.5","6,018.3",166.77M,0.29%
2010-09-28,"6,029.5","6,036.05","6,049.8","5,991.3",170.65M,-0.10%
2010-09-29,"5,991.3","6,029.15","6,071.55","5,979.65",183.15M,-0.63%
2010-09-30,"6,029.95","5,991.35","6,048.45","5,963.6",217.77M,0.65%
2010-10-01,"6,143.4","6,030.3","6,153.1","6,030.3",179.17M,1.88%
2010-10-04,"6,159.45","6,144.7","6,222.1","6,144.7",184.60M,0.26%
2010-10-05,"6,145.8","6,159.45","6,188.35","6,118.05",145.24M,-0.22%
2010-10-06,"6,186.45","6,150.95","6,223.4","6,148.6",152.50M,0.66%
2010-10-07,"6,120.3","6,186.85","6,199.45","6,107.5",168.88M,-1.07%
2010-10-08,"6,103.45","6,121.4","6,148.6","6,067",134.64M,-0.28%
2010-10-11,"6,135.85","6,105.95","6,187.75","6,105.95",115.78M,0.53%
2010-10-12,"6,090.9","6,135.95","6,144.95","6,057.95",109.94M,-0.73%
2010-10-13,"6,233.9","6,091.45","6,240.25","6,089.75",148.66M,2.35%
2010-10-14,"6,177.35","6,234.3","6,284.1","6,157.9",128.49M,-0.91%
2010-10-15,"6,062.65","6,175.9","6,200.6","6,050.35",111.06M,-1.86%
2010-10-18,"6,075.95","6,112.75","6,115.1","5,985.1",138.75M,0.22%
2010-10-19,"6,027.3","6,114.45","6,127.05","6,008.15",130.46M,-0.80%
2010-10-20,"5,982.1","6,002.95","6,038.1","5,966.75",105.11M,-0.75%
2010-10-21,"6,101.5","6,008.9","6,113.5","5,984.9",123.10M,2.00%
2010-10-22,"6,066.05","6,113.4","6,121.1","6,041.35",109.38M,-0.58%
2010-10-25,"6,105.8","6,101.25","6,151.3","6,094.6",123.12M,0.66%
2010-10-26,"6,082","6,116.3","6,120.25","6,074.65",113.45M,-0.39%
2010-10-27,"6,012.65","6,075.45","6,075.95","5,987.55",116.71M,-1.14%
2010-10-28,"5,987.7","6,039.95","6,071.1","5,968.1",228.79M,-0.41%
2010-10-29,"6,017.7","6,021.15","6,032.65","5,937.1",137.88M,0.50%
2010-11-01,"6,117.55","6,092.3","6,132.4","6,084.75",128.91M,1.66%
2010-11-02,"6,119","6,127.55","6,138.1","6,094.4",122.09M,0.02%
2010-11-03,"6,160.5","6,150.6","6,182.5","6,146.8",111.32M,0.68%
2010-11-04,"6,281.8","6,209.6","6,290.15","6,199.35",125.03M,1.97%
2010-11-05,"6,312.45","6,321.85","6,338.5","6,303.1",27.18M,0.49%
2010-11-08,"6,273.2","6,335.25","6,335.9","6,265.35",153.93M,-0.62%
2010-11-09,"6,301.55","6,281","6,310.9","6,243.55",139.82M,0.45%
2010-11-10,"6,275.7","6,303.2","6,307.65","6,269.25",125.61M,-0.41%
2010-11-11,"6,194.25","6,286.35","6,296.55","6,179.5",169.30M,-1.30%
2010-11-12,"6,071.65","6,182.3","6,202.5","6,056.75",155.20M,-1.98%
2010-11-15,"6,121.6","6,079.9","6,128.75","6,039.4",124.27M,0.82%
2010-11-16,"5,988.7","6,143.45","6,144.05","5,970.6",139.19M,-2.17%
2010-11-18,"5,998.8","6,075.95","6,076.2","5,906.75",190.22M,0.17%
2010-11-19,"5,890.3","6,011.3","6,013.25","5,863.95",150.74M,-1.81%
2010-11-22,"6,010","5,920.9","6,020.25","5,905.15",123.42M,2.03%
2010-11-23,"5,934.75","5,971.55","5,973.35","5,824.95",158.87M,-1.25%
2010-11-24,"5,865.75","5,946.8","5,976.65","5,833.6",125.85M,-1.16%
2010-11-25,"5,799.75","5,883.95","5,907.1","5,780.35",371.67M,-1.13%
2010-11-26,"5,751.95","5,828.55","5,838.5","5,690.35",287.20M,-0.82%
2010-11-29,"5,830","5,789.95","5,843.15","5,754.7",155.07M,1.36%
2010-11-30,"5,862.7","5,811.6","5,892.25","5,768.35",217.96M,0.56%
2010-12-01,"5,960.9","5,871","5,971","5,865.55",173.36M,1.67%
2010-12-02,"6,011.7","6,023.05","6,029.5","5,980.6",197.38M,0.85%
2010-12-03,"5,992.8","6,013.35","6,025.4","5,964.25",165.38M,-0.31%
2010-12-06,"5,992.25","6,033.65","6,069.45","5,981.7",145.32M,-0.01%
2010-12-07,"5,976.55","5,995.05","6,001","5,939.7",145.41M,-0.26%
2010-12-08,"5,903.7","5,954.4","5,960","5,878.6",122.57M,-1.22%
2010-12-09,"5,766.5","5,924.25","5,927.3","5,742.3",169.51M,-2.32%
2010-12-10,"5,857.35","5,761","5,865.5","5,721.15",167.49M,1.58%
2010-12-13,"5,907.65","5,882.65","5,913.8","5,795.9",138.23M,0.86%
2010-12-14,"5,944.1","5,928.7","5,953.95","5,888.75",125.30M,0.62%
2010-12-15,"5,892.3","5,931.15","5,942.75","5,865.8",126.32M,-0.87%
2010-12-16,"5,948.75","5,910.55","5,956.15","5,855.05",149.83M,0.96%
2010-12-20,"5,947.05","5,926.85","5,985","5,900.25",121.82M,-0.03%
2010-12-21,"6,000.65","5,960.4","6,007.45","5,960.05",126.54M,0.90%
2010-12-22,"5,984.4","6,019","6,023.8","5,958",118.82M,-0.27%
2010-12-23,"5,980","6,005.9","6,006.45","5,964.6",85.46M,-0.07%
2010-12-24,"6,011.6","5,940.25","6,017.35","5,940.25",123.58M,0.53%
2010-12-27,"5,998.1","6,013.3","6,045.75","5,991.1",95.96M,-0.22%
2010-12-28,"5,996","6,005.35","6,010.9","5,982.25",90.72M,-0.04%
2010-12-29,"6,060.35","6,005.15","6,067.55","6,002.85",93.00M,1.07%
2010-12-30,"6,101.85","6,062.35","6,106.4","6,062.35",194.35M,0.68%
2010-12-31,"6,134.5","6,105.1","6,147.3","6,103.55",113.76M,0.54%
2011-01-03,"6,157.6","6,177.45","6,178.55","6,147.2",96.03M,0.38%
2011-01-04,"6,146.35","6,172.75","6,181.05","6,124.4",181.73M,-0.18%
2011-01-05,"6,079.8","6,141.35","6,141.35","6,062.35",139.61M,-1.08%
2011-01-06,"6,048.25","6,107","6,116.15","6,022.3",152.34M,-0.52%
2011-01-07,"5,904.6","6,030.9","6,051.2","5,883.6",171.81M,-2.38%
2011-01-10,"5,762.85","5,901.3","5,907.25","5,740.95",156.95M,-2.40%
2011-01-11,"5,754.1","5,767.95","5,842.6","5,698.2",161.26M,-0.15%
2011-01-12,"5,863.25","5,800.05","5,874.2","5,711.3",188.12M,1.90%
2011-01-13,"5,751.9","5,850.75","5,857.75","5,736.7",175.35M,-1.90%
2011-01-14,"5,654.55","5,752.1","5,833.65","5,639.65",174.57M,-1.69%
2011-01-17,"5,654.75","5,648.8","5,696.15","5,624.15",148.50M,0.00%
2011-01-18,"5,724.05","5,682.55","5,730.5","5,671.25",141.01M,1.23%
2011-01-19,"5,691.05","5,737.35","5,747.65","5,662.55",146.72M,-0.58%
2011-01-20,"5,711.6","5,656","5,729.45","5,634.5",130.50M,0.36%
2011-01-21,"5,696.5","5,692.05","5,717.55","5,674.5",119.99M,-0.26%
2011-01-24,"5,743.25","5,717.1","5,756","5,697.75",108.83M,0.82%
2011-01-25,"5,687.4","5,763.3","5,801.55","5,680.65",126.13M,-0.97%
2011-01-27,"5,604.3","5,725.3","5,726.1","5,594.95",201.50M,-1.46%
2011-01-28,"5,512.15","5,614","5,614.4","5,459.55",173.11M,-1.64%
2011-01-31,"5,505.9","5,452.55","5,526.85","5,416.65",177.85M,-0.11%
2011-02-01,"5,417.2","5,537.3","5,539.15","5,402",171.23M,-1.61%
2011-02-02,"5,432","5,469.55","5,490.6","5,415.65",172.20M,0.27%
2011-02-03,"5,526.75","5,430.45","5,532.65","5,418",154.23M,1.74%
2011-02-04,"5,395.75","5,519.9","5,556.3","5,369.05",187.82M,-2.37%
2011-02-07,"5,396","5,430.15","5,440.35","5,376.95",150.45M,0.00%
2011-02-08,"5,312.55","5,432.35","5,432.35","5,303.4",155.60M,-1.55%
